Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,customer_name_normalizado,city_normalizado,product_name_normalizado
8119,US-2018-106551,22/07/2018,27/07/2018,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Chicago,Illinois,60653.0,Central,FUR-CH-10004997,Furniture,Chairs,Hon Every-Day Series Multi-Task Chairs,526.344,eric barreto,chicago,hon every-day series multi-task chairs
8124,CA-2015-138128,09/12/2015,15/12/2015,Standard Class,FP-14320,Frank Preis,Consumer,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-CO-10001766,Technology,Copiers,Canon PC940 Copier,1079.976,frank preis,philadelphia,canon pc940 copier
8128,CA-2016-137064,06/02/2016,13/02/2016,Standard Class,TS-21655,Trudy Schmidt,Consumer,United States,Houston,Texas,77070.0,Central,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",670.752,trudy schmidt,houston,"tennsco snap-together open shelving units, starter sets and add-on units"
8133,CA-2015-127866,20/07/2015,23/07/2015,First Class,JD-15895,Jonathan Doherty,Corporate,United States,Riverside,California,92503.0,West,OFF-ST-10001490,Office Supplies,Storage,"Hot File 7-Pocket, Floor Stand",535.41,jonathan doherty,riverside,"hot file 7-pocket, floor stand"
8137,CA-2017-118073,12/08/2017,16/08/2017,Standard Class,CS-12490,Cindy Schnelling,Corporate,United States,Lakeland,Florida,33801.0,South,FUR-TA-10002533,Furniture,Tables,BPI Conference Tables,562.2925,cindy schnelling,lakeland,bpi conference tables
8144,CA-2017-100993,05/02/2017,10/02/2017,Standard Class,AZ-10750,Annie Zypern,Consumer,United States,San Diego,California,92037.0,West,FUR-TA-10001095,Furniture,Tables,Chromcraft Round Conference Tables,557.728,annie zypern,san diego,chromcraft round conference tables
8154,CA-2018-140151,23/03/2018,25/03/2018,First Class,RB-19360,Raymond Buch,Consumer,United States,Seattle,Washington,98115.0,West,TEC-CO-10004722,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,13999.96,raymond buch,seattle,canon imageclass 2200 advanced copier
8158,CA-2017-103464,18/11/2017,22/11/2017,Standard Class,PG-18820,Patrick Gardner,Consumer,United States,San Diego,California,92105.0,West,TEC-AC-10002842,Technology,Accessories,WD My Passport Ultra 2TB Portable External Hard Drive,595.0,patrick gardner,san diego,wd my passport ultra 2tb portable external hard drive
8167,CA-2016-168207,02/11/2016,06/11/2016,Standard Class,LT-17110,Liz Thompson,Consumer,United States,San Diego,California,92105.0,West,FUR-BO-10004357,Furniture,Bookcases,O'Sullivan Living Dimensions 3-Shelf Bookcases,512.499,liz thompson,san diego,o'sullivan living dimensions 3-shelf bookcases
8168,CA-2017-144148,31/07/2017,05/08/2017,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10002774,Furniture,Tables,Laminate Occasional Tables,863.128,anna häberlin,san francisco,laminate occasional tables
8169,CA-2018-107174,06/11/2018,13/11/2018,Standard Class,AB-10060,Adam Bellavance,Home Office,United States,Seattle,Washington,98105.0,West,FUR-TA-10004575,Furniture,Tables,Hon 5100 Series Wood Tables,2036.86,adam bellavance,seattle,hon 5100 series wood tables
8179,CA-2017-166429,02/09/2017,08/09/2017,Standard Class,TG-21310,Toby Gnade,Consumer,United States,Des Moines,Washington,98198.0,West,TEC-CO-10002095,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,999.98,toby gnade,des moines,hewlett packard 610 color digital copier / printer
8181,CA-2016-119879,21/11/2016,25/11/2016,Standard Class,SS-20410,Shahid Shariari,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",1252.704,shahid shariari,philadelphia,"bevis oval conference table, walnut"
8203,CA-2016-114811,08/11/2016,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-PH-10004165,Technology,Phones,Mitel MiVoice 5330e IP Phone,549.98,keith dawkins,new york city,mitel mivoice 5330e ip phone
8205,CA-2016-114811,08/11/2016,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10000045,Technology,Machines,Zebra ZM400 Thermal Label Printer,4643.8,keith dawkins,new york city,zebra zm400 thermal label printer
8206,CA-2016-114811,08/11/2016,08/11/2016,Same Day,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10024.0,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs,577.764,keith dawkins,new york city,hon 4070 series pagoda round back stacking chairs
8209,CA-2016-141565,20/09/2016,24/09/2016,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Nashville,Tennessee,37211.0,South,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,barry gonzalez,nashville,gbc ibimaster 500 manual proclick binding system
8232,CA-2017-162355,30/06/2017,02/07/2017,Second Class,PF-19165,Philip Fox,Consumer,United States,Sandy Springs,Georgia,30328.0,South,FUR-BO-10004695,Furniture,Bookcases,O'Sullivan 2-Door Barrister Bookcase in Odessa Pine,1266.86,philip fox,sandy springs,o'sullivan 2-door barrister bookcase in odessa pine
8236,CA-2018-102204,01/05/2018,06/05/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-TA-10001889,Furniture,Tables,Bush Advantage Collection Racetrack Conference Table,933.262,caroline jumper,jacksonville,bush advantage collection racetrack conference table
8237,CA-2018-102204,01/05/2018,06/05/2018,Standard Class,CJ-12010,Caroline Jumper,Consumer,United States,Jacksonville,Florida,32216.0,South,FUR-CH-10002024,Furniture,Chairs,HON 5400 Series Task Chairs for Big and Tall,2803.92,caroline jumper,jacksonville,hon 5400 series task chairs for big and tall
8244,CA-2015-109897,12/08/2015,16/08/2015,Standard Class,BW-11200,Ben Wallace,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10003691,Technology,Phones,BlackBerry Q10,806.336,ben wallace,san francisco,blackberry q10
8249,CA-2017-133816,10/05/2017,13/05/2017,Second Class,CS-12400,Christopher Schild,Home Office,United States,Philadelphia,Pennsylvania,19134.0,East,TEC-PH-10001795,Technology,Phones,ClearOne CHATAttach 160 - speaker phone,743.988,christopher schild,philadelphia,clearone chatattach 160 - speaker phone
8270,CA-2018-121790,30/01/2018,06/02/2018,Standard Class,LP-17095,Liz Preis,Consumer,United States,Aurora,Illinois,60505.0,Central,TEC-PH-10002584,Technology,Phones,Samsung Galaxy S4,2003.168,liz preis,aurora,samsung galaxy s4
8272,CA-2017-169670,25/12/2017,31/12/2017,Standard Class,JE-15715,Joe Elijah,Consumer,United States,New York City,New York,10009.0,East,FUR-CH-10002331,Furniture,Chairs,Hon 4700 Series Mobuis Mid-Back Task Chairs with Adjustable Arms,2563.056,joe elijah,new york city,hon 4700 series mobuis mid-back task chairs with adjustable arms
8275,CA-2018-164112,30/06/2018,04/07/2018,Standard Class,ND-18460,Neil Ducich,Corporate,United States,Mount Vernon,New York,10550.0,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",1085.42,neil ducich,mount vernon,"dual level, single-width filing carts"
8280,CA-2018-146192,22/04/2018,26/04/2018,Standard Class,BD-11725,Bruce Degenhardt,Consumer,United States,Columbus,Georgia,31907.0,South,OFF-ST-10003716,Office Supplies,Storage,Tennsco Double-Tier Lockers,675.06,bruce degenhardt,columbus,tennsco double-tier lockers
8283,CA-2016-154284,21/12/2016,26/12/2016,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174.0,Central,TEC-MA-10004241,Technology,Machines,Star Micronics TSP800 TSP847IIU Receipt Printer,600.53,sam zeldin,saint charles,star micronics tsp800 tsp847iiu receipt printer
8285,CA-2016-154284,21/12/2016,26/12/2016,Second Class,SZ-20035,Sam Zeldin,Home Office,United States,Saint Charles,Illinois,60174.0,Central,TEC-AC-10003198,Technology,Accessories,Enermax Acrylux Wireless Keyboard,637.44,sam zeldin,saint charles,enermax acrylux wireless keyboard
8302,US-2018-167318,26/07/2018,01/08/2018,Standard Class,GZ-14545,George Zrebassa,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10003870,Technology,Accessories,Logitech Z-906 Speaker sys - home theater - 5.1-CH,1649.95,george zrebassa,los angeles,logitech z-906 speaker sys - home theater - 5.1-ch
8313,US-2018-105935,26/01/2018,31/01/2018,Standard Class,BD-11500,Bradley Drucker,Consumer,United States,Columbus,Georgia,31907.0,South,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,2939.93,bradley drucker,columbus,samsung galaxy mega 6.3
8314,CA-2015-161508,12/07/2015,16/07/2015,Standard Class,PV-18985,Paul Van Hugh,Home Office,United States,League City,Texas,77573.0,Central,FUR-CH-10002126,Furniture,Chairs,Hon Deluxe Fabric Upholstered Stacking Chairs,512.358,paul van hugh,league city,hon deluxe fabric upholstered stacking chairs
8363,CA-2018-147207,02/01/2018,04/01/2018,Second Class,TS-21655,Trudy Schmidt,Consumer,United States,El Paso,Texas,79907.0,Central,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut",913.43,trudy schmidt,el paso,"bevis oval conference table, walnut"
8365,CA-2018-137631,28/04/2018,02/05/2018,Standard Class,JL-15235,Janet Lee,Consumer,United States,Kissimmee,Florida,34741.0,South,TEC-PH-10002624,Technology,Phones,Samsung Galaxy S4 Mini,751.984,janet lee,kissimmee,samsung galaxy s4 mini
8366,CA-2018-157273,30/01/2018,02/02/2018,First Class,SZ-20035,Sam Zeldin,Home Office,United States,Seattle,Washington,98105.0,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,604.768,sam zeldin,seattle,mitel 5320 ip phone voip phone
8370,CA-2017-118745,11/06/2017,16/06/2017,Standard Class,SV-20365,Seth Vernon,Consumer,United States,Los Angeles,California,90049.0,West,FUR-TA-10003473,Furniture,Tables,Bretford Rectangular Conference Table Tops,902.712,seth vernon,los angeles,bretford rectangular conference table tops
8395,CA-2017-142594,01/12/2017,06/12/2017,Second Class,EJ-14155,Eva Jacobs,Consumer,United States,Franklin,Massachusetts,2038.0,East,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,901.95,eva jacobs,franklin,honeywell enviracaire portable hepa air cleaner for 17' x 22' room
8411,CA-2017-130820,15/11/2017,15/11/2017,Same Day,ON-18715,Odella Nelson,Corporate,United States,Burlington,North Carolina,27217.0,South,FUR-TA-10001768,Furniture,Tables,Hon Racetrack Conference Tables,630.024,odella nelson,burlington,hon racetrack conference tables
8413,CA-2018-132290,10/03/2018,14/03/2018,Standard Class,MD-17350,Maribeth Dona,Consumer,United States,Dallas,Texas,75217.0,Central,FUR-TA-10002228,Furniture,Tables,"Bevis Traditional Conference Table Top, Plinth Base",933.408,maribeth dona,dallas,"bevis traditional conference table top, plinth base"
8425,CA-2018-150091,12/10/2018,16/10/2018,Standard Class,NP-18670,Nora Paige,Consumer,United States,Lakewood,New Jersey,8701.0,East,FUR-BO-10003404,Furniture,Bookcases,"Global Adaptabilites Bookcase, Cherry/Storm Gray Finish",2154.9,nora paige,lakewood,"global adaptabilites bookcase, cherry/storm gray finish"
8449,CA-2018-125451,23/10/2018,24/10/2018,First Class,AH-10075,Adam Hart,Corporate,United States,Cranston,Rhode Island,2920.0,East,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",637.896,adam hart,cranston,"office impressions end table, 20-1/2""h x 24""w x 20""d"
8452,CA-2015-131387,28/04/2015,30/04/2015,First Class,AI-10855,Arianne Irving,Consumer,United States,San Francisco,California,94122.0,West,TEC-PH-10001459,Technology,Phones,Samsung Galaxy Mega 6.3,1679.96,arianne irving,san francisco,samsung galaxy mega 6.3
8454,CA-2017-125087,18/04/2017,23/04/2017,Standard Class,TH-21115,Thea Hudgings,Corporate,United States,Houston,Texas,77070.0,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack,1554.936,thea hudgings,houston,tennsco 16-compartment lockers with coat rack
8469,US-2017-164196,11/11/2017,17/11/2017,Standard Class,AS-10285,Alejandro Savely,Corporate,United States,Noblesville,Indiana,46060.0,Central,FUR-TA-10001950,Furniture,Tables,Balt Solid Wood Round Tables,2678.94,alejandro savely,noblesville,balt solid wood round tables
8478,CA-2016-145758,30/10/2016,30/10/2016,Same Day,BF-11020,Barry Französisch,Corporate,United States,New York City,New York,10024.0,East,TEC-MA-10004552,Technology,Machines,Star Micronics TSP100 TSP143LAN Receipt Printer,1035.8,barry französisch,new york city,star micronics tsp100 tsp143lan receipt printer
8489,CA-2017-158841,02/02/2017,04/02/2017,Second Class,SE-20110,Sanjit Engle,Consumer,United States,Arlington,Virginia,22204.0,South,TEC-MA-10001127,Technology,Machines,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",8749.95,sanjit engle,arlington,"hp designjet t520 inkjet large format printer - 24"" color"
8553,CA-2015-140473,30/05/2015,03/06/2015,Standard Class,MC-17425,Mark Cousins,Corporate,United States,Chicago,Illinois,60623.0,Central,TEC-CO-10004202,Technology,Copiers,Brother DCP1000 Digital 3 in 1 Multifunction Machine,719.976,mark cousins,chicago,brother dcp1000 digital 3 in 1 multifunction machine
8555,CA-2017-102092,09/12/2017,11/12/2017,First Class,PM-18940,Paul MacIntyre,Consumer,United States,Springfield,Virginia,22153.0,South,FUR-TA-10002530,Furniture,Tables,"Iceberg OfficeWorks 42"" Round Tables",1056.86,paul macintyre,springfield,"iceberg officeworks 42"" round tables"
8563,CA-2017-123540,02/04/2017,06/04/2017,Second Class,DJ-13420,Denny Joy,Corporate,United States,Milwaukee,Wisconsin,53209.0,Central,FUR-CH-10000847,Furniture,Chairs,Global Executive Mid-Back Manager's Chair,1454.9,denny joy,milwaukee,global executive mid-back manager's chair
8569,CA-2017-162390,06/12/2017,12/12/2017,Standard Class,DP-13105,Dave Poirier,Corporate,United States,Hempstead,New York,11550.0,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,968.744,dave poirier,hempstead,ibico eb-19 dual function manual binding system
8573,CA-2015-121629,28/11/2015,02/12/2015,Standard Class,BT-11680,Brian Thompson,Consumer,United States,Houston,Texas,77041.0,Central,TEC-MA-10004679,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,998.85,brian thompson,houston,startech.com 10/100 vdsl2 ethernet extender kit
8578,CA-2018-146164,22/12/2018,26/12/2018,Standard Class,CM-12190,Charlotte Melton,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-TA-10004915,Furniture,Tables,"Office Impressions End Table, 20-1/2""H x 24""W x 20""D",607.52,charlotte melton,rochester,"office impressions end table, 20-1/2""h x 24""w x 20""d"
8587,CA-2018-162015,11/07/2018,18/07/2018,Standard Class,KB-16240,Karen Bern,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10003832,Technology,Accessories,Logitech P710e Mobile Speakerphone,1287.45,karen bern,los angeles,logitech p710e mobile speakerphone
8633,CA-2017-107783,28/07/2017,29/07/2017,First Class,OT-18730,Olvera Toch,Consumer,United States,Bethlehem,Pennsylvania,18018.0,East,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,1369.764,olvera toch,bethlehem,gbc ibimaster 500 manual proclick binding system
8637,CA-2015-160094,30/04/2015,02/05/2015,First Class,JM-16195,Justin MacKendrick,Consumer,United States,Louisville,Kentucky,40214.0,South,OFF-ST-10000585,Office Supplies,Storage,Economy Rollaway Files,826.0,justin mackendrick,louisville,economy rollaway files
8641,US-2018-148551,12/01/2018,16/01/2018,Standard Class,DB-13120,David Bremer,Corporate,United States,Dallas,Texas,75217.0,Central,OFF-BI-10000545,Office Supplies,Binders,GBC Ibimaster 500 Manual ProClick Binding System,760.98,david bremer,dallas,gbc ibimaster 500 manual proclick binding system
8649,CA-2017-164574,29/07/2017,03/08/2017,Standard Class,RH-19555,Ritsa Hightower,Consumer,United States,Charlotte,North Carolina,28205.0,South,OFF-ST-10003816,Office Supplies,Storage,Fellowes High-Stak Drawer Files,704.76,ritsa hightower,charlotte,fellowes high-stak drawer files
8661,CA-2018-124765,25/11/2018,30/11/2018,Standard Class,HZ-14950,Henia Zydlo,Consumer,United States,Fort Lauderdale,Florida,33311.0,South,FUR-BO-10003965,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,723.92,henia zydlo,fort lauderdale,o'sullivan manor hill 2-door library in brianna oak
8663,CA-2016-131856,12/05/2016,17/05/2016,Standard Class,JG-15160,James Galang,Consumer,United States,Houston,Texas,77041.0,Central,TEC-PH-10001336,Technology,Phones,Digium D40 VoIP phone,619.152,james galang,houston,digium d40 voip phone
8674,CA-2018-163265,16/02/2018,21/02/2018,Standard Class,JS-16030,Joy Smith,Consumer,United States,Decatur,Illinois,62521.0,Central,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair,600.558,joy smith,decatur,global deluxe high-back manager's chair
8678,CA-2018-141705,24/10/2018,26/10/2018,First Class,PO-18850,Patrick O'Brill,Consumer,United States,Mansfield,Texas,76063.0,Central,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table,517.405,patrick o'brill,mansfield,hon 2111 invitation series straight table
8681,CA-2017-143805,01/12/2017,03/12/2017,Second Class,JD-15895,Jonathan Doherty,Corporate,United States,Richmond,Virginia,23223.0,South,OFF-AP-10002945,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 17' x 22' Room,2104.55,jonathan doherty,richmond,honeywell enviracaire portable hepa air cleaner for 17' x 22' room
8700,CA-2018-119284,15/06/2018,20/06/2018,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Nashville,Tennessee,37211.0,South,TEC-PH-10000560,Technology,Phones,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),2239.936,thomas seio,nashville,samsung galaxy s iii - 16gb - pebble blue (t-mobile)
